speech_id,keywords,speech_giver,year,topic_label
term22-year1-session066-3,"cevdet erdöl, Trabzon, Sağlık Bakanı, Recep Akdağ, gündemdaşı konuşması, cevap, sağlık politikası, kamu sağlığı, vatandaş, sorun, çözüm",Naci Aslan,1,
term22-year1-session012-1,"Balıkesir, İsmail Özgün, milletvekili, konuşma, demokrasi, katılım, ifade özgürlüğü, vatandaş, gelecek, umut, değişim.",İsmail Özg,1,
term22-year1-session012-2,"İSMAİL ÖZGÜN, Balıkesir, Gündem, Konuşma, Sorun, Önlem, Parlamento, Politika (Bu kelimeler doğrudan konuşmada geçen veya vurgulanan konulara işaret etmediği için anahtar kelime olarak",Orhan Sür,1,
term22-year1-session012-3,"Orhan Sür, Meclis, Oturum, Konuşma, Mikrofon, Otomatik, Cihaz, Kapatma, Politikacı, Vatandaş",Mehmet Faruk Bayrak,1,
term22-year1-session068-1,"İncí Gülser Özdemir, İstanbul, Sorunlar, Önlemler, Gündem, Konuşma, Milletvekili, Toplum, Ekonomik, Sosyal",İnci Gülser Özdemir,1,
term22-year1-session068-2,"kaynak, erişim, Yüce Heyet, alkışlar, saygılar, Parlamento, politika (konuşma bağlamında dolaylı olarak), tartışma (ima edilen), destek, gelecek",Ayşe Gülsün Bilgehan,1,
term22-year1-session068-3,"Hüsnü Bozkurt, Manisa, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek. 

(Not: Konuşmanın içeriğine dayanarak, TBMM'nin işlev",Hüseyin Tanrıverdî,1,
term22-year1-session103-1,"Ahmet Uzer, Gaziantep, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek. 

(Not: TBMM ve Parlamento kelimeleri istenen şekilde dahil edilmedi.)",Ahmet Uzer,1,
term22-year1-session103-2,"hükümet, reform, ekonomi, sosyal adalet, gençlik, eğitim, sağlık, çevre, demokrasi, vatandaş",Harun Tüfekçi,1,
term22-year1-session103-3,"V. Hashim Oral, Denizli, Meclis, demokrasi, katılım, halk, temsil, gelecek, umut, değişim.",V. Haşim Oral,1,
term22-year1-session083-1,"Murat Başeşgioğlu, Mustafa Nurî Akbulut, Erzurum, Cevap, Politika, Toplantı, Meclis, Temsilci, Vatandaş, Sorun",Mustafa Nuri Akbulut,1,
term22-year1-session083-2,"Kars, TBMM, milletvekili, Selami Yığit, ekonomik kriz, sosyal adalet, gençlik, istihdam, kalkınma, yatırım, altyapı.",Selami Yiğit,1,
term22-year1-session083-3,"veri, alım, kurum, otomasyon, mikrofon, cihaz, kesinti, konuşma, toplam, bütçe (veya benzer bir finansal terim) 


**Açıklama:**

Konuşma, iki kurum",Recep Garip,1,
term22-year1-session013-1,"Mesi, Süt Üreticileri, Sorunlar, Gündem, Konuşma, Mehmet Altan Karapaşaoğlu, Bursa, Meclis, Üretim, Tarım",Mehmet Altan Karapaaşoğlu,1,
term22-year1-session013-2,"Hablemitoğlu, sildiri, hayat, kaybetme, gündemdaşı konuşma, İçişleri Bakanı Abdülkadir Aksu, cevap, Samsun, Meclis, Türkiye. 

(Not: ""Meclis"", ""TBMM""",Haluk Koç,1,
term22-year1-session013-3,"Hablemitoğlu, sildiri, hayat, kaybetme, gündemdaşı konuşma, İçişleri Bakanı Abdülkadir Aksu, cevap, Samsun, Meclis, Türkiye. 

(Not: ""Meclis"", ""TBMM""",Haluk İpek,1,
term22-year1-session067-1,"Denizli, Mehmet Yüksektepe, milletvekili, demokrasi, katılım, ifade özgürlüğü, tartışma, karar alma, toplum, gelecek",Mehmet Yüksektepe,1,
term22-year1-session067-2,"e-imza, kanunlaşma, işlem, geçerlilik, Meclis, teknoloji, güvenlik, dijital dönüşüm, otomasyon, verimlilik.",Orhan Sür,1,
term22-year1-session067-3,"e-imza, kanunlaşma, işlem, geçerlilik, Meclis, teknoloji, güvenlik, dijital dönüşüm, otomasyon, verimlilik.",Orhan Seyfi Terzibaşıoğlu,1,
term22-year1-session084-1,"Bolu, Milletvekili, Yüksel Coşkunyürek, Adalet, Demokrasi, Haklar, Vatandaş, Eğitim, Kalkınma, Gelecek, Sorunlar.",Yüksel Coşkunyürek,1,
term22-year1-session084-2,"Seddin Hazretleri, Anma Günü, Yüksel Coşkunyürek, Bolu, Konuşma, Din, Maneviyat, Tarih, Kültür, Toplum",Sedat Pekel,1,
term22-year1-session084-3,"Fatih, İstanbul, Fetih, Enerji, Değer, Tarih, Mikrofon, Otomatik, Cihaz, Kapatma",Fazlı Erdoğan,1,
term22-year1-session102-1,"Hak, Şerler, Hayret, Arif, Seyre, Mevla, Güzel, Eyler, Erzurum, Meclis (ifade olarak geçtiği için) 


Not: Konuşma kısa ve şiirsel bir alıntı olduğu",Muzaffer Gülvurt,1,
term22-year1-session102-2,"Muzaffer Gülyurt, konuşma, demokrasi, katılım, ifade, özgürlük, sorumluluk, gelecek, umut, değişim. 


**Açıklama:**

Konuşma, bir milletvekilinin (Muza",Enis Tütüncü,1,
term22-year1-session102-3,"çatışma, demokrasi, katılım, ifade özgürlüğü, muhalefet, hükümet, vatandaş, diyalog, çözüm, gelecek",Orhan Erdem,1,
term22-year1-session079-1,"Edirne, TBMM, milletvekili, Necdet Buda, politika, ekonomi, kalkınma, yatırım, altyapı, turizm, tarım",Necdet Budak,1,
term22-year1-session079-2,"Necdet Buda, Edirne, Soru, Cevap, Meclis, Vatandaş, Katılım, Şeffaflık, Hesap verebilirlik, Demokrasi",Vahit Kirişçi,1,
term22-year1-session079-3,"Adana, İrisçi, Milletvekili, Kamuoyu, Demokrasi, Sorunlar, Çözüm, Vatandaş, Güven, Diyalog",İrfan Riza Yazıcıoğlu,1,
term22-year1-session092-1,"Niğde, Mahmut Uğur Çetin, milletvekili, konuşma, demokrasi, katılım, halk, gelecek, umut, değişim, sorumluluk.",Mahmut Uğur Çet,1,
term22-year1-session092-2,"Niğde, MUT UĞUR ÇETİN, milletvekili, konuşma, demokrasi, katılım, ifade özgürlüğü, vatandaş, diyalog, çözüm, gelecek.",Mustafa Gazalcı,1,
term22-year1-session092-3,"ÖSS, KPSS, yeniden düzenleme, sınav, ihtiyaç, Meclis, Konya, milletvekili, alıntı (alkışlar), gündemdaşı konuşması.",Abdullah Çetinkaya,1,
term22-year1-session077-1,"Yakup Kepenek, Ankara, Meclis, reform, demokrasi, katılım, toplum, gelecek, değişim, umut, vatandaş. 

(Not: ""TBMM"" ve ""Parlamento"" gibi genel terimler yerine, konuşmanın içeriğine",Yakup Kepenek,1,
term22-year1-session077-2,"Yakup Kepenek, Ankara, Bakan, Cevap, Politik, Toplantı, Meclis, Konuşma, Soru, Yasal Düzenleme 
<|im_end|>",Ali Rıza Gülçiçek,1,
term22-year1-session077-3,"Erzurum, Karayolları, Trafik Güvenliği, Haftası, Gündemdaşı Konuşma, İçişleri Bakanı, Abdülkadir Aksu, AK Parti, Milletvekili, Erzurum",Mustafa Ilıcalı,1,
term22-year1-session105-1,"Orhan Seyfi Terzibaşioğlu, Muğla, Meclis, hükümet, ekonomi, reform, eğitim, sağlık, sosyal adalet, vatandaş",Orhan Seyfi Terzibaşoğlu,1,
term22-year1-session105-2,"Berhan Şimşek, İstanbul, ekonomi, maliye bakanı, bütçe, yatırım, kalkınma, reform, destek, vatandaş",Berhan Şimşek,1,
term22-year1-session105-3,"Muğla, düşman işgali, kurtuluş, yıldönümü, konuşma, Orhan Seyfi Terzibaşioğlu, milletvekili, Muğla milletvekili, tarih, anma",Muzaffer Gülvurt,1,
term22-year1-session082-1,"Ahmet Ertuğ, Aydın, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek. 

(Not: TBMM ve Parlamento gibi genel terimler yerine, konuşmanın odaklandığı daha",Ahmet Ertürk,1,
term22-year1-session082-2,"Züheyir Amber, Hatay, Engelliler Haftası, TBMM, Konuşma, Zenginlik, Farkındalık, Destek, Haklar, Alkışlar.",Zühayir Amber,1,
term22-year1-session082-3,"AHMET ERTÜRK, Aydın, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek. 

(Not: ""Sayın"" kelimesi konuşmanın bağlamında önemli bir",Vahit Erdem,1,
term22-year1-session078-1,"Bingöl, Milletvekili, Feyzi Berdibek, Halk, Demokrasi, Diyalog, Çözüm, Gelecek, Umut, Sorun, Destek",Feyzi Berdibek,1,
term22-year1-session078-2,"Feyzi Berdibek, Bingöl, Alınan Tedbirler, Gündemdışı Konuşma, Bayındırlık ve İskân Bakanı, Zeki Ergezen, Cevap, Meclis, Politikalar, Konu, Olay",Ali Yüksel Kavuştur,1,
term22-year1-session078-3,"vakıf, mülk edinme, Parlamento, yasa, yönetmelik, Türkiye, Avrupa Birliği, cemaat vakıfları, yardımlaşma, dayanışma",Canan Arıtman,1,
term22-year1-session104-1,"mikrokredi, proje, uygulama, gündem, Diyarbakir, Devlet Bakanı Beşir Atalay, cevap, azaltma, kişi, olay",Aziz Akgül,1,
term22-year1-session104-2,"Meral, Ankara, Allah, hayırlı etsin, mikrofon, otomatik cihaz, kapatıldı, Meclis, politika (konuşma bağlamından çıkarılmış, ancak ana temayı yansıtan bir kelime), halk, temsil",Mehmet Vedat Melik,1,
term22-year1-session104-3,"Diyarbakır, TBMM, ABİ AZİZ AKGÜL, Siyaset, Halk, Demokrasi, Haklar, Temsil, Gelecek, Sorunlar, Çözüm",Abdulaziz Yazar,1,
term22-year1-session106-1,"Karabük, Hasan Bilir, milletvekili, konuşma, demokrasi, katılım, toplum, gelecek, umut, değişim, sorumluluk.",Hasan Bilir,1,
term22-year1-session106-2,"vergi, reform, ekonomi, büyüme, yatırım, girişimcilik, gençlik, istihdam, sosyal adalet, kalkınma",Edip Safder Gaydalı,1,
term22-year1-session106-3,"Yalova, Milletvekili, Muharrem İnce, Millî Eğitim Bakanlığı, Ders Kitapları, Bedava Dağıtım, Hüseyin Çelik, Bakan, Cevap, Gündemdaşı Konuşma.",Muharrem İnce,1,
term22-year1-session045-1,"dönüşüm, ekonomi, reform, gelecek, gençlik, eğitim, inovasyon, sürdürülebilirlik, demokrasi, vatandaş",Muzaffer R. Kurtulmuşoğlu,1,
term22-year1-session045-2,"Türkiye, Cumhurbaşkanı, AK Parti, Hükümet, Reform, Demokrasi, Vatandaş, Özgürlük, Ekonomik Büyüme, Sosyal Adalet, Gelecek",Turhan Çömez,1,
term22-year1-session045-3,"ekonomik açık, kapatma, mevcut durum, mikrofon arızası, otomatik cihaz, Meclis (ima ediliyor), politika (ima ediliyor), çözüm, uzaklık, konum",Mehmet Daniş,1,
term22-year1-session095-1,"Çanakkale, Ahmet Küçük, Bükreş, Güldal Akşit, WIN BALKANS, Zeynep Karahan Uslu, Kuzey Kıbrıs Türk Cumhuriyeti, Recep Tayyip Erdoğan, Meclis araştırması, kanun tasarısı.",Nevzat Doğan,1,
term22-year1-session095-2,"hastalık, gelişmeler, önlemler, gündem, NEVZAT DOĞAN, Kocaeli, Meclis, sağlık politikası, konuşma, TBMM",Halil Ünlütepe,1,
term22-year1-session095-3,"Çankırı, Milletvekili, Hikmet Özdemir, İlin, Silah Sanayi, Ticaret A.Ş., Gündem, Sorunlar, Önlemler, Konuşma.",Hikmet Özdemir,1,
term22-year1-session026-1,"İstanbul, Milletvekili, Ekrem Erdem, Plan ve Bütçe Komisyonu, Kanun Tasarısı, Gündem, AK Parti, Bayındırlık ve İskân Bakanı, Zeki Ergezen, Soru-Cevap, Meclis Araştır",Cevdet Erdöl,1,
term22-year1-session026-2,"İstanbul, Meclis Araştırması, Plan ve Bütçe Komisyonu, Kanun Tasarısı, AK Parti, Bayındırlık ve İskân Bakanı Zeki Ergezen, Soru-Cevap Oturumu, Gündem, Kanun Tasarısı",Berhan Şimşek,1,
term22-year1-session026-3,"Enerji, Tabii Kaynaklar, Bakan, Soru Önergesi, Meclis, Çevre, Sürdürülebilirlik, Kaynak Yönetimi, Enerji Verimliliği, Yenilenebilir Enerji",Cahit Can,1,
term22-year1-session031-1,"Konya, Milletvekili, Özkan Öksüz, Tuz Gölü, Kirlenme, Araştırma, Önlem, Meclis Araştırması, Komisyon, Çalışma Süresi.",Burhan Kılıç,1,
term22-year1-session031-2,"Milletvekili Atilla Kart, Yasama Dokunulmazlığı, Kaldırma, Başbakanlık Tezkeresi, Anayasa, Adalet Komisyonu, Karma Komisyon, Meclis, Önerge, İnceleme",Yaşar Tüz,1,
term22-year1-session031-3,"Agah Kafkas, Çorum, Milletvekili, Çalışanlar, Tasarruf, Kanun, Tasfiye, Ertuğrul Yalçınbayır, Devlet Bakanı, Başbakan Yardımcısı",Agâh Kafkas,1,
term22-year1-session072-1,"Kayseri, Muharrem Eskiyapan, milletvekili, konuşma, demokrasi, katılım, ifade özgürlüğü, vatandaş, toplum, gelecek, umut.",Muharrem Eskiyapan,1,
term22-year1-session072-2,"Mardin, Kültür, İnanç, Zenginlik, Milletvekili, Gündem, Konuşma, Alkış, İlin, Toplum",Süleyman.Bölünmez,1,
term22-year1-session072-3,"çözüm, uzun vadeli, yol haritası, otomatik cihaz, mikrofon, kesinti, Meclis konuşması, politika önerisi, demokratik süreç, katılım",Ahmet Ers,1,
term22-year1-session075-1,"vabı, VAHDET SİNAN YERLİKAYA, Tunceli, Meclis, rapor, tartışma, çözüm, katılım, vatandaş, gelecek, umut.",Vahdet Sinan Yerlikaya,1,
term22-year1-session075-2,"Vahdet Sinan Yerkaya, Tunceli, Bakan, Zeki Ergezen, Ayındırlık ve İskân, Cevap, Politikalar, Toplum, Yerleşim, Geliştirme",Ayhan Zeynep Tek,1,
term22-year1-session075-3,"ulunmak, mikrofon, otomatik, cihaz, kapatılı, VAHDET SİNAN YERLİKAYA, Sayın, Meclis, (devamla), (sayfa 7)",Ülkü Gökalp Güney,1,
term22-year1-session050-1,"Osmaniye, Mehmet Sarı, milletvekili, demokrasi, katılım, ifade özgürlüğü, tartışma, karar alma, toplum, gelecek, umut.",Mehmet Sarı,1,
term22-year1-session050-2,"Hüseyin Çelik, Mehmet Sarı, Osmaniye, Cevap, Politika Dışında (belirtilen kelimeler dışında), Meclis Tartışması, TBMM Oturumu, Halk, Vatandaş, Gelecek",Hüseyin Ekmekçioğlu,1,
term22-year1-session050-3,"fen edebiyat fakültesi, öğretmenlik formuasyonu, atama, eğitim fakültesi, fizik öğretmenliği, tezsiz yüksek lisans, nüfus artışı, derslik ihtiyacı, atama kadroyu, İngilizce öğretmeni açığı",Ferit Mevlüt Aslanoğlu,1,
term22-year1-session028-1,"V. Hashim Oral, Denizli, Meclis, demokrasi, katılım, halk, temsil, gelecek, umut, değişim.",V. Haşim Oral,1,
term22-year1-session028-2,"Ahmet Işık, Konya, Meclis, AK Parti, Demokrasi, Reform, Eğitim, Gelecek, Vatandaş, Kalkınma",Ahmet Işık,1,
term22-year1-session028-3,"sent, üretici, destek, tarım, kırsal alan, çiftçi, gıda güvenliği, ekonomik kalkınma, teknoloji, yenilik",Sedat Pekel,1,
term22-year1-session094-1,"engin altay, Sinop, TBMM, demokrasi, katılım, halk, temsil, gelecek, umut, değişim",Engin Altay,1,
term22-year1-session094-2,"ahin, Engin Altay, Sinop, cevap, politika, ekonomi, sosyal, eğitim, sağlık, çevre",Ahmet Işık,1,
term22-year1-session094-3,"tarım, doğrudan gelir desteği, ödeme, Manisa, milletvekili, Ufuk Özkan, Devlet Bakanı, Mehmet Ali Şahin, cevap, gündem",Ufuk Özkan,1,
term22-year1-session093-1,"Mardin, Sosyal, İktisadî, Sorunlar, Tedbirler, Gündem, Konuşma, MAIMUT DUYAN, Mardin İli, Parlamenter",Mahmut Duyan,1,
term22-year1-session093-2,"halk, temsil, demokrasi, katılım, diyalog, çözüm, gelecek, umut, güven, birlik",Cevdet Erdöl,1,
term22-year1-session093-3,"Irak, sağlık, hastane, yardım, Kızılay, bütçe, hukukî altyapı, dil, din, ırk, yardım kampanyası.",Hacı Biner,1,
term22-year1-session051-1,"anayasa, adalet, komisyon, karma komisyon, rapor, değerlendirme, yasama, demokratik süreç, hukukun üstünlüğü, kamuoyu",Recep Garip,1,
term22-year1-session051-2,"Hastaneler, İddialar, Gölbaşı, Mogan Gölü, Eymir Gölü, Meclis Araştırması, Antalya, Nail Kamacı, Tebligat Kanunu, Ceza Muhakemeleri Usulü Kanunu, Bütçe",Ali Rıza Gülçiçek,1,
term22-year1-session051-3,"Turizm, Anlaşma, Yatırım, Hindistan, Onay, Kanun, Meclis, Görüşme, Perşembe, Türkiye",Mehmet Parlakıyiğit,1,
term22-year1-session073-1,"Nevin Gaye Erbatur, Adana, Meclis, Kadın, Eğitim, Gelecek, Gençlik, Fırsat, Destek, Sorunlar.",Nevin Gaye Erbatur,1,
term22-year1-session073-2,"Muharrem Karslı, İstanbul, Milletvekili, Bürokratik Formaliteler, Gündem, Konuşma, AK Parti, Alkışlar, İstanbul Milletvekili, Politikalar",Muharrem Karslı,1,
term22-year1-session073-3,"halk, katılım, diyalog, demokrasi, gelecek, umut, sorumluluk, birlik, adalet, değişim",Zekeriya Akıncı,1,
term22-year1-session030-1,"Kars, Milletvekili, Zekî Karabayır, Eğitim, Sağlık, Ekonomi, Sosyal Politikalar, Kırsal Alanlar, Kalkınma, Çevre, Vatandaş",Zeki Karabayır,1,
term22-year1-session030-2,"Zeki Karabayır, Meclis, Konuşma, Reform, Eğitim, Genç, Gelecek, Yatırım, Yenilik, Katılım, Demokrasi",Bülent Hasan Tanla,1,
term22-year1-session030-3,"Kayak, Spor, Gençlik ve Spor Genel Müdürlüğü, Federasyon, Sitem, Anlama, Meclis, Gençlik, Spor, Türkiye, Sorun, Destek. 

(Not: ""Meclis"", ""TBMM"" ve """,Mehmet Faruk Bayrak,1,
term22-year1-session109-1,"Ahmet Ersin, İzmir, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek. 

(Not: ""TBMM"" ve ""Parlamento"" gibi genel terimler yerine",Ahmet Ers,1,
term22-year1-session109-2,"BDDK, Bankacılık, Uzan, Meclis, Mağdur, Alacak, Güvenilirlik, Zarar, Kaybetmek, Devlet",Mustafa Nuri Akbulut,1,
term22-year1-session109-3,"Mersin, Liman, Yapısal Sorunlar, Tedbirler, Ulaştırma Bakanı, Binali Yıldırım, CHP, Mersin Milletvekili, Gündemdaşı Konuşma, Cevap",Hüseyin Özcan,1,
term22-year1-session110-1,"Berhan Şimşek, İstanbul, ekonomi, maliye bakanı, bütçe, yatırım, kalkınma, reform, destek, vatandaş",Berhan Şimşek,1,
term22-year1-session110-2,"Hatay, Anavatana Katılış, Yıldönümü, Milletvekili, AK Parti, Alkışlar, Gündem, Konuşma, Hatay İli, Tarih",Mehmet Eraslan,1,
term22-year1-session110-3,"sevinç, hürmet, alkış, konuşma, sevgi, Meclis, temsilci, vatandaş, diyalog, umut",Sedat Pekel,1,
term22-year1-session107-1,"ufuk özkan, CHP, alkış, Meclis, konuşma, politika, 5 dakika, IV., TBMM",Ufuk Özkan,1,
term22-year1-session107-2,"Milletvekili, Kanun Tasarısı, Yükseköğretim, Laiklik, Bayburt, Defin, Mezar, At Yarışları, Su Ürünleri, İlçe Kurulması.",Osman Akman,1,
term22-year1-session107-3,"Milletvekili, Kanun Tasarısı, Yükseköğretim, Laiklik, Bayburt, Defin, Mezar, At Yarışları, Su Ürünleri, İlçe Kurulması.",Osman Coşkunoğlu,1,
term22-year1-session009-1,"Cengiz Kaptanoğlu, İstanbul, Meclis, Anayasa, Demokrasi, Özgürlük, Haklar, Vatandaş, Gelecek, Umut",Cengiz Kaptanoğlu,1,
term22-year1-session009-2,"tarım sektörü, sorunlar, gündem, milletvekili, Antalya, konuşma, TBMM, tarım, politika (konuşmada doğrudan kullanılmasa da, konunun odak noktası olduğu için dahil edilebilir), halk (alksıplar ifadesi",Fikret Badazlı,1,
term22-year1-session009-3,"denizcilik, sektör sorunları, çözüm yolları, gündemdaşı konuşması, Cengiz Kaptanoğlu, İstanbul, Meclis, TBMM, Parlamento, politika (konuşmada doğrudan bahsedilmeyen ancak bağlamdan çıkarılabilecek anahtar kelimeler",Kemalettin Göktaş,1,
term22-year1-session062-1,"Züheyr Amber, Hatay, Meclis, Anayasanın 10. maddesi, kamuoyu, eğitim, gençlik, kültürel miras, diyalog, demokrasi, katılım, gelecek, sorumluluk. 


Konuş",Züheyir Amber,1,
term22-year1-session062-2,"çünkü konuşma metninde genel olarak *yönetim, demokrasi, temsil, karar alma, halk, gelecek, sorumluluk, katılım, ifade, güven* gibi kavramlar öne çıkıyor. 

İşte 10 anahtar",Mehmet Yılmazcan,1,
term22-year1-session062-3,"konu, olay, yer, kişi, tarih, önem, benzersiz, otomatik, cihaz, kapatıldı",Ramazan Kerim Özkan,1,
term22-year1-session016-1,"Samsun, Musa Uzunkaya, milletvekili, konuşma, demokrasi, katılım, ifade özgürlüğü, vatandaş, gelecek, umut, sorumluluk.",Musa Uzunkaya,1,
term22-year1-session016-2,"Mehmet Âkif Ersoy, İstiklâl Marşı, Şair, Burdur, Milletvekili, Bayram Özçelik, Ölüm Yıldönümü, Kişilik, Eser, Konuşma",Bayram Özçelik,1,
term22-year1-session016-3,"Yüce Meclis, Hassasiyet, Saygı, Alkış, AK Parti, Konu, Olay, Yer (Meclis), Kişisi (AK Parti sıralarından), TBMM",Hasan Ören,1,
term22-year1-session037-1,"Denizli, Mustafa Gazalci, milletvekili, konuşma, demokrasi, katılım, toplum, gelecek, umut, değişim, sorumluluk.",Mustafa Gazalc,1,
term22-year1-session037-2,"AFA GAZALCI, Denizli, Meclis, Anayasa, Demokrasi, Vatandaş, Hak, Özgürlük, Sorumluluk, Gelecek, Umut",Affî Demirkıran,1,
term22-year1-session037-3,"Gölün tarihi, Hasankeyf, Batman Milletvekili Afif Demirkıran, Ilısu Baraj Gölü, etkiler, çözüm önerileri, gündemdaşı konuşma, tarihi değerler, kültürel miras, yerel",Gökhan Durg,1,
term22-year1-session088-1,"Tunceli, Hasan Güyldar, milletvekili, konuşma, demokrasi, katılım, halk, gelecek, umut, değişim, sorumluluk.",Hasan Güyüldarl,1,
term22-year1-session088-2,"Bursa, Meclis, Anayasal Değişiklik, Referandum, Vatandaş, Katılım, Gelecek, Demokrasi, Değişim, Umut",Faruk Anbarcioğlu,1,
term22-year1-session088-3,"hasan güylüdar, konuşma, meclis, anayasa, demokrasi, hukuk, adalet, vatandaş, özgürlük, gelecek",Aydın Dumanoğlu,1,
term22-year1-session111-1,"Şükrü Mustafa Elekdağ, İstanbul, Meclis, AKP, muhalefet, ekonomi, reform, adalet, eğitim, sağlık, sosyal politika. 

(Not: Konuşmanın içeriğine dayanarak, anahtar kelimeler seç",Şükrü Mustafa Elekdağ,1,
term22-year1-session111-2,"şehitler, Türkiye Büyük Millet Meclisi, kahraman, dönem, huşu, saygı, alkış, politika, tarih, anma",Reyhan Balandı,1,
